file_path,url,sample_id,ground_truth_validity,qc_remark,qc_comment,Q1,Caste,Age
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_14823da4-d770-427a-a4d6-8e99f2f595e4.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-24_15-22-50_samples_FkE4qvFXIC.mp4,14823da4-d770-427a-a4d6-8e99f2f595e4,Valid,"Q9,10 entered on his own",Not Doing It Properly,రోడ్లు,Kapu,26-40
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_268a8c73-1486-44d9-bcfd-606eaf38004c.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-24_11-26-32_samples_W9SOpCTVja.mp4,268a8c73-1486-44d9-bcfd-606eaf38004c,Valid,0,Correctly Done,రోడ్లు,Kapu,41-59
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_4e3305a0-14c3-4b01-8ad0-a42adb2e9b2a.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-24_11-22-00_samples_XrtoXtV8bT.mp4,4e3305a0-14c3-4b01-8ad0-a42adb2e9b2a,Valid,0,Correctly Done,త్రాగునీరు,Kapu,60+
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_5469acae-bd72-4d7c-8c55-c923ea3264f2.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-24_11-33-09_samples_jYWIWMT4zO.mp4,5469acae-bd72-4d7c-8c55-c923ea3264f2,Valid,wrong caste - Vysya,Correctly Done,సమస్యలు లేవు,Kapu,41-59
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_2b4689ce-8718-4dbf-82e9-6a09ae51705c.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-24_11-32-18_samples_fJSzrD52cQ.mp4,2b4689ce-8718-4dbf-82e9-6a09ae51705c,Valid,Caste-Kshatriya/Rajulu,Correctly Done,రోడ్లు,Kshatriya/Rajulu,60+
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_00998510-6b6a-4154-8162-b85530948568.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-24_11-37-23_samples_VPnaBVoo9G.mp4,00998510-6b6a-4154-8162-b85530948568,Valid,0,Correctly Done,డ్రైనేజి,Kapu,41-59
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_e934ab80-91cb-4a3c-ac22-ad7980d7f6bb.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-24_12-01-51_samples_DiciG4C2G7.mp4,e934ab80-91cb-4a3c-ac22-ad7980d7f6bb,Valid,0,Correctly Done,రోడ్లు,Kapu,26-40
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_f2852494-e5b0-44a1-b8dc-9c63717b2ba3.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-24_11-49-13_samples_y7JuEeoihB.mp4,f2852494-e5b0-44a1-b8dc-9c63717b2ba3,Valid,0,Correctly Done,రోడ్లు,Kapu,26-40
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_d4ea8f2f-33d8-43a3-a0c3-c8a069fbd83d.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-24_11-52-13_samples_O2vw1pNMIv.mp4,d4ea8f2f-33d8-43a3-a0c3-c8a069fbd83d,Valid,0,Correctly Done,త్రాగునీరు,Rajaka,41-59
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_eb2d9457-6e70-47d0-b1f6-fe7e64b379db.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-24_11-57-29_samples_GHN28GXv9M.mp4,eb2d9457-6e70-47d0-b1f6-fe7e64b379db,Valid,0,Correctly Done,త్రాగునీరు,Kapu,18-25
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_dcfdaa85-2882-4f6e-b9ba-924f65ffeecb.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-24_11-58-49_samples_9dprnlRFPW.mp4,dcfdaa85-2882-4f6e-b9ba-924f65ffeecb,Valid,0,Correctly Done,రోడ్లు,Kapu,18-25
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_f843d8d4-b016-4534-930c-5b16654cad5d.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-24_12-41-38_samples_7CNnXTUJXd.mp4,f843d8d4-b016-4534-930c-5b16654cad5d,Valid,"Q3,7,8,9 kept his own",Not Doing It Properly,రోడ్లు,Mala,26-40
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_d5617ed0-7939-4b08-a30e-72b5dc97c45e.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-24_11-44-32_samples_uWr0I2TdOU.mp4,d5617ed0-7939-4b08-a30e-72b5dc97c45e,Valid,"q9,10 Skipped",Correctly Done,డ్రైనేజి,Kapu,41-59
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_e511eb07-23c3-4ec7-b85a-1b761a90df4c.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-24_09-38-05_samples_xAW2dswJEv.mp4,e511eb07-23c3-4ec7-b85a-1b761a90df4c,Valid,Didn't ask questions from Q7 to Q12,Correctly Done,సమస్యలు లేవు,Settibalija,26-40
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_8a8570d2-d79f-4b68-b4f7-de0f903cdb45.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-24_11-58-49_samples_t53B6qw1AV.mp4,8a8570d2-d79f-4b68-b4f7-de0f903cdb45,Valid,0,Correctly Done,రోడ్లు,Kapu,18-25
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_981a1a21-4cec-4db3-981f-b0f38e07928d.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-24_11-58-49_samples_G6v5a3L1bD.mp4,981a1a21-4cec-4db3-981f-b0f38e07928d,Valid,0,Correctly Done,రోడ్లు,Kapu,18-25
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_446dbf0b-7c2a-4a49-8ef3-8d3de3d41ba3.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-24_11-57-34_samples_7UoRCeHJrp.mp4,446dbf0b-7c2a-4a49-8ef3-8d3de3d41ba3,Valid,0,Correctly Done,సమస్యలు లేవు,Rajaka,60+
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_24166c03-4e01-476a-aa8b-2eac030bb8a6.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-24_13-56-22_samples_dV0gZyjLfp.mp4,24166c03-4e01-476a-aa8b-2eac030bb8a6,Valid,"Q5 kept his own,not asking caste",Not Doing It Properly,రోడ్లు,Kapu,18-25
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_9928d06e-4747-4120-8086-736f52f2c2a5.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-24_12-02-04_samples_hEBQwaHlEi.mp4,9928d06e-4747-4120-8086-736f52f2c2a5,Valid,0,Correctly Done,సమస్యలు లేవు,Kapu,26-40
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_03027f11-9adc-4931-bbe4-24345aeda4ca.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-24_12-04-08_samples_TdpkkksAqE.mp4,03027f11-9adc-4931-bbe4-24345aeda4ca,Valid,0,Correctly Done,సమస్యలు లేవు,Kapu,26-40
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_327574f9-0016-4636-9ee2-7b941ddddf2b.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-24_12-02-10_samples_LRQaxYKtR1.mp4,327574f9-0016-4636-9ee2-7b941ddddf2b,Valid,0,Correctly Done,డ్రైనేజి,Rajaka,60+
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_f0a132ab-db8e-4b8a-a5b7-3dec9354ec22.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-24_12-06-02_samples_TXFUglAFZg.mp4,f0a132ab-db8e-4b8a-a5b7-3dec9354ec22,Valid,0,Correctly Done,కరెంట్,Kapu,26-40
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_5bf8ebac-1050-4b5d-9fee-5b3bc116ab2e.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-24_15-23-01_samples_ULT4mulX8q.mp4,5bf8ebac-1050-4b5d-9fee-5b3bc116ab2e,Valid,wrong caste entered,Not Doing It Properly,సమస్యలు లేవు,Agnikulakshatriya,26-40
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_aae92188-5471-4fe8-922a-1ea829209469.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-24_12-07-37_samples_Zg9eddvoQf.mp4,aae92188-5471-4fe8-922a-1ea829209469,Valid,0,Correctly Done,రోడ్లు,Kapu,18-25
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_f230d673-9d66-4d40-a968-ce28bb713030.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-24_12-09-58_samples_bWDD8Cu4Yz.mp4,f230d673-9d66-4d40-a968-ce28bb713030,Valid,0,Correctly Done,కరెంట్,Kapu,26-40
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_60c09237-c32a-499e-af79-4ce8e520282d.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-24_10-56-20_samples_tEb22WDfUa.mp4,60c09237-c32a-499e-af79-4ce8e520282d,Valid,Fake sample,Correctly Done,త్రాగునీరు,Madiga,26-40
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_3cb232df-6107-4cf5-ac3f-c66c27e1fbcf.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-24_13-51-58_samples_G1g1GusT6v.mp4,3cb232df-6107-4cf5-ac3f-c66c27e1fbcf,Valid,"Q1,5 kept his own",Not Doing It Properly,రోడ్లు,Kapu,41-59
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_751bfc79-2077-47e3-862a-f4b4494e4504.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-24_12-14-50_samples_YSzdfjIfsK.mp4,751bfc79-2077-47e3-862a-f4b4494e4504,Valid,0,Correctly Done,సమస్యలు లేవు,Kshatriya/Rajulu,26-40
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_4f9991ac-abf8-4354-839c-cca5fcfa8c72.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-24_12-34-07_samples_7hD8xsm5i5.mp4,4f9991ac-abf8-4354-839c-cca5fcfa8c72,Valid,0,Correctly Done,సమస్యలు లేవు,Mala,26-40
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_a5736d03-bbd8-4219-85ad-d11fb73b7e46.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-24_12-34-07_samples_JiOM6NhhKR.mp4,a5736d03-bbd8-4219-85ad-d11fb73b7e46,Valid,0,Correctly Done,సమస్యలు లేవు,Mala,26-40
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_0bea9248-929f-4239-85bb-1c1e35cdd52a.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-24_12-38-08_samples_ysKfagqVDM.mp4,0bea9248-929f-4239-85bb-1c1e35cdd52a,Valid,0,Correctly Done,సమస్యలు లేవు,Mala,26-40
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_6b549f1f-0fdb-4565-a5af-b479aefc4660.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-24_17-02-03_samples_8E39rT7FFQ.mp4,6b549f1f-0fdb-4565-a5af-b479aefc4660,Valid,Q7 kept his own,Not Doing It Properly,త్రాగునీరు,Madiga,26-40
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_edaeb504-efd0-4542-b69c-ea65b60bbce6.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-24_12-56-57_samples_3i9AVmlP3a.mp4,edaeb504-efd0-4542-b69c-ea65b60bbce6,Valid,0,Correctly Done,సమస్యలు లేవు,Kapu,18-25
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_6245c784-a841-435f-88b3-f53402bb00c6.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-24_13-56-25_samples_mIJjt3Yyls.mp4,6245c784-a841-435f-88b3-f53402bb00c6,Valid,0,Correctly Done,డ్రైనేజి,Kapu,26-40
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_d58c2189-16cb-4957-a756-2e2f7594887a.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-24_15-55-54_samples_oeq2Ji6ZB3.mp4,d58c2189-16cb-4957-a756-2e2f7594887a,Valid,"Q6,9 entered on his own",Not Doing It Properly,సమస్యలు లేవు,Kapu,60+
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_8f1739f0-bc98-4b9b-90e4-37882d34d1e3.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-24_14-01-28_samples_CmlxSOgEJv.mp4,8f1739f0-bc98-4b9b-90e4-37882d34d1e3,Valid,0,Correctly Done,డ్రైనేజి,Settibalija,60+
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_26bc9a7f-ebd0-472c-91da-858953c5c9a7.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-24_10-56-42_samples_zZ80wGggwQ.mp4,26bc9a7f-ebd0-472c-91da-858953c5c9a7,Valid,"Caste didn't asked,Q6 only mentioning the options he selected to the respondent",Not Doing It Properly,రోడ్లు,Agnikulakshatriya,26-40
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_9967cd7d-45b4-4f65-a124-b2f362fce4d7.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-24_14-01-28_samples_3mMdlvQ3iE.mp4,9967cd7d-45b4-4f65-a124-b2f362fce4d7,Valid,0,Correctly Done,డ్రైనేజి,Settibalija,60+
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_8b882434-3f7d-40dd-8807-e95dbc08c707.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-24_13-58-30_samples_kqADOeCqmB.mp4,8b882434-3f7d-40dd-8807-e95dbc08c707,Valid,0,Correctly Done,సమస్యలు లేవు,Settibalija,26-40
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_5190f443-1b12-4110-a508-dc2f09b8803e.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-24_15-09-11_samples_GjoZGffMmY.mp4,5190f443-1b12-4110-a508-dc2f09b8803e,Valid,"Q6,7,9,10 entered on his own",Not Doing It Properly,సమస్యలు లేవు,Kapu,41-59
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_a511273b-95b6-41a0-9fbd-7fdafc9b7140.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-24_14-02-19_samples_Z5Un0PgUnA.mp4,a511273b-95b6-41a0-9fbd-7fdafc9b7140,Valid,0,Correctly Done,సమస్యలు లేవు,Adi Andhra,26-40
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_c690d006-06b2-49a3-b7ac-c53c46b2fe4d.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-24_14-02-19_samples_AoO58Lbfjk.mp4,c690d006-06b2-49a3-b7ac-c53c46b2fe4d,Valid,0,Correctly Done,సమస్యలు లేవు,Adi Andhra,26-40
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_c5dad55b-2454-4ec4-a2b2-a11b75744b84.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-24_14-02-19_samples_lUC9dpLVQk.mp4,c5dad55b-2454-4ec4-a2b2-a11b75744b84,Valid,0,Correctly Done,సమస్యలు లేవు,Adi Andhra,26-40
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_c5fe41aa-2f45-4dfc-9cee-c14e530a3370.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-24_14-05-25_samples_D8QA1QIEYz.mp4,c5fe41aa-2f45-4dfc-9cee-c14e530a3370,Valid,0,Correctly Done,సమస్యలు లేవు,Settibalija,60+
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_6436659f-5288-4fa0-b6fc-a7a381127c5f.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-24_10-31-22_samples_ADowGvSq0o.mp4,6436659f-5288-4fa0-b6fc-a7a381127c5f,Valid,"Q13,14,17 kept his own",Not Doing It Properly,రోడ్లు,Kapu,18-25
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_1a1b5044-69c3-43fd-9955-660f3ed484c0.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-24_10-41-10_samples_EK0YGHfZVs.mp4,1a1b5044-69c3-43fd-9955-660f3ed484c0,Valid,Q5 kept his own not asking caste,Not Doing It Properly,రోడ్లు,Agnikulakshatriya,41-59
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_1032cc96-0b0e-45b3-9fcc-ce37d5f51b87.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-24_11-12-22_samples_FCfg9lXwgQ.mp4,1032cc96-0b0e-45b3-9fcc-ce37d5f51b87,Valid,Caste- Telaga,Correctly Done,సమస్యలు లేవు,Rajaka,41-59
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_b0825117-ebdb-4a39-a980-b1b29a1f2905.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-24_18-38-18_samples_dEO0I9Way0.mp4,b0825117-ebdb-4a39-a980-b1b29a1f2905,Valid,All options entered on his own,Not Doing It Properly,డ్రైనేజి,Settibalija,26-40
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_40059950-2586-41a2-b9e5-3eb18205433f.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-24_10-15-00_samples_IND6rVIG7X.mp4,40059950-2586-41a2-b9e5-3eb18205433f,Valid,Q5 kept his own,Not Doing It Properly,త్రాగునీరు,Settibalija,41-59
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_30324ba7-5818-44cd-89bf-8a45c3c0aec1.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-24_14-05-25_samples_09psBprQrW.mp4,30324ba7-5818-44cd-89bf-8a45c3c0aec1,Valid,0,Correctly Done,సమస్యలు లేవు,Settibalija,60+
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_da82b416-e9a0-475d-9824-706b5b76d3e2.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-24_14-05-25_samples_LxOqqe2yvn.mp4,da82b416-e9a0-475d-9824-706b5b76d3e2,Valid,0,Correctly Done,సమస్యలు లేవు,Settibalija,60+
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_32848ff3-5f61-4fcb-893d-49c35223498d.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-24_14-04-07_samples_tUPzG1zQ8p.mp4,32848ff3-5f61-4fcb-893d-49c35223498d,Valid,0,Correctly Done,డ్రైనేజి,Kapu,26-40
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_f00c809a-414a-4aff-abdf-4e254fbe139c.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-24_14-07-26_samples_6hiRdbtNnZ.mp4,f00c809a-414a-4aff-abdf-4e254fbe139c,Valid,0,Correctly Done,సమస్యలు లేవు,Adi Andhra,41-59
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_15b53744-7ce2-4195-9d4f-64c6d699b469.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-24_14-07-26_samples_62EmeBlexo.mp4,15b53744-7ce2-4195-9d4f-64c6d699b469,Valid,0,Correctly Done,సమస్యలు లేవు,Adi Andhra,41-59
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_b9ceb552-73f2-46e5-a59c-75f66841a93c.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-24_14-11-17_samples_bZ9FRiV1QR.mp4,b9ceb552-73f2-46e5-a59c-75f66841a93c,Valid,0,Correctly Done,సమస్యలు లేవు,Kapu,26-40
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_bd226a86-8d0e-41d2-ba32-ab44656a7bba.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-24_14-09-02_samples_ZyAPYFhcv2.mp4,bd226a86-8d0e-41d2-ba32-ab44656a7bba,Valid,0,Correctly Done,డ్రైనేజి,Settibalija,26-40
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_35eee2c1-c97c-460f-aab5-2826efa29d83.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-24_14-17-56_samples_av4r6hhMma.mp4,35eee2c1-c97c-460f-aab5-2826efa29d83,Valid,0,Correctly Done,సమస్యలు లేవు,Kapu,26-40
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_55efd9f5-383d-4a63-93f5-62f89fb81e0e.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-24_14-20-53_samples_Ah7fe9HsZW.mp4,55efd9f5-383d-4a63-93f5-62f89fb81e0e,Valid,0,Correctly Done,సమస్యలు లేవు,Adi Andhra,26-40
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_f615e891-2715-43ae-8269-5f4f1a2126fa.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-24_14-17-51_samples_93E5X2BlQX.mp4,f615e891-2715-43ae-8269-5f4f1a2126fa,Valid,0,Correctly Done,డ్రైనేజి,Settibalija,26-40
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_01dbe0b2-8244-401a-8481-fd9c93d166c4.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-24_11-52-36_samples_HOG70jjng2.mp4,01dbe0b2-8244-401a-8481-fd9c93d166c4,Valid,Didn't asked caste,Not Doing It Properly,సమస్యలు లేవు,Kapu,26-40
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_5443a04f-37f3-49c0-a67b-48d1449d30b6.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-24_17-23-31_samples_7qSzH5UWGE.mp4,5443a04f-37f3-49c0-a67b-48d1449d30b6,Valid,Need to select only three options in Q6 and please ask question like mentioned in the app,Not Doing It Properly,సాగునీరు,Madiga,26-40
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_04703ed0-70f1-447e-b0d7-7a5e7ae2cdd8.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-24_14-20-14_samples_sHG8kbToeM.mp4,04703ed0-70f1-447e-b0d7-7a5e7ae2cdd8,Valid,0,Correctly Done,డ్రైనేజి,Settibalija,41-59
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_c4e5cc60-af18-4df0-9411-82372a28ec38.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-24_14-59-30_samples_gyD7ejaoqO.mp4,c4e5cc60-af18-4df0-9411-82372a28ec38,Valid,Q6 Kept on his own,Not Doing It Properly,త్రాగునీరు,Kapu,60+
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_6297619f-df41-4a3e-9eb8-fce02abcdf90.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-24_14-30-42_samples_xL0CBnbLny.mp4,6297619f-df41-4a3e-9eb8-fce02abcdf90,Valid,0,Correctly Done,సమస్యలు లేవు,Mala,60+
